transactionHash,address_from,time_remaining,amount,dsec,tranche,user_address,principal_token_addr
0x607b34729d71504dcd57597f41c71a57d778de1cd0976a936b19272fd3586f83,0xFd72FAc7D08F9912E5D02091417304D5a0072E2b,1126741,40000000000000000000000,45069640000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xFd72FAc7D08F9912E5D02091417304D5a0072E2b,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x86c0858ce315b8db70aabab57c9a2e10018b7785032e0e7a314d9bee13025d01,0xC3E9fe528ACc4FFF877f882158db28Dd4bF423BC,1126341,7804740663610000000000,8790799403791151010000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xC3E9fe528ACc4FFF877f882158db28Dd4bF423BC,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xe14c9ad9c2fc2f086fd4a35cf5b9e12f2ddf774a3fb25bbab1d3f75b3433567f,0xBc159B71c296c21a1895a8dDf0aa45969c5F17c2,1126242,5000000000000000000000,5631210000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xBc159B71c296c21a1895a8dDf0aa45969c5F17c2,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x420f9522c327132f021e9efbd96282415b2d50565793c2c655e8d2db03f9dbc1,0x8BdAef050bf1239a6AE4396E281a0aE6B52B1Bfa,1125877,63141985786920000000000,71090109531820128840000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x8BdAef050bf1239a6AE4396E281a0aE6B52B1Bfa,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x6d04bc2a0484e7b0037fbb4ed947356bfd3b2cc6dc55a95ef20877492ae537b0,0xA9846e0a786e129ebf4d10C05c3281d608A848AF,1125587,100446265690000000000,113061010859210030000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xA9846e0a786e129ebf4d10C05c3281d608A848AF,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x2ff7cefae98a48c7e8495d7ebb190264b0d172721112eb6c3d7716c4d60463ad,0xeDb263D70A4Cc82b268177583094e043D584F73f,1125302,99213954697870000000000,111645661649422506740000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xeDb263D70A4Cc82b268177583094e043D584F73f,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x17262f36f9b0831510fbd604d0ae6e205e003838051f3519007f30516c6bef04,0x5d1C27100d7cF22b51bd9a35bEe7378Cb4E19F7F,1120778,528416298000000000000,592237361639844000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x5d1C27100d7cF22b51bd9a35bEe7378Cb4E19F7F,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x4c85e0941703bb4ee1e747b16c14b5c7f8fb4a4099c622e973b4a3008569c092,0x549C0421c69Be943A2A60e76B19b4A801682cBD3,1118138,183946000000000000000000,205677012548000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x549C0421c69Be943A2A60e76B19b4A801682cBD3,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x58469c1b844c304662d66a9e9d0b16655f5083c8bfb8f12ed63d6242019430c6,0xF145d905A0705b7D61f103a997Cc4D8b14a92Ae1,1117847,1976277760740000000000,2209176166009926780000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xF145d905A0705b7D61f103a997Cc4D8b14a92Ae1,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xa647081b7c8800b3341f4d9adb74645d2da9d6cb0172365dcfc63363ab022bb7,0xdEB08D04004ea00BB6898D19267f7d3399E2827D,1116832,6418563514180000000000,7168457126668677760000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xdEB08D04004ea00BB6898D19267f7d3399E2827D,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x6c337f650cf02988c7a417de3099627da7164a98c1512e05fe4342073097f65c,0x9CBBDA094cc0FA9217b783aCE7F0C103a8265cC4,1115319,14542734822550000000000,16219788459551643450000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x9CBBDA094cc0FA9217b783aCE7F0C103a8265cC4,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x03d1abb2b45dece62322f1fe7b31cf9dbe9cf4afb4ec9f73525f0ffe86b013ca,0xc0819E1e01204BCB9CB5a0a3Be826afedAd6EDEf,1115091,202656058047660000000000,225979946424423237060000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xc0819E1e01204BCB9CB5a0a3Be826afedAd6EDEf,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x843c3b6cdf9aa282191b21c6ab715b43d4277ae2b3bd38a8048d69fd591e4118,0x5558647B57C6BE0Cd4a08fe2725965f1d9237AE7,1114916,5001128094470000000000,5575837730574114520000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x5558647B57C6BE0Cd4a08fe2725965f1d9237AE7,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x3a58f76172a158220f08e831dc21ab0de6d66ce0488a43d421f0fc2bc6d85cc6,0xD25D447b35213e23b6a1F402C203D491Ed7A89C8,1113327,8648047379790000000000,9628104645199461330000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xD25D447b35213e23b6a1F402C203D491Ed7A89C8,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x449423b696ff2dd142c6d0da65b7ccb492c16ecd7062d2b3c23771e2ce2c472a,0xc0819E1e01204BCB9CB5a0a3Be826afedAd6EDEf,1113259,57309218809640000000000,63800003622801016760000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xc0819E1e01204BCB9CB5a0a3Be826afedAd6EDEf,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x3278013ae082424ccaf4e354cbd337b7c27c67f5036c4469c34123f8fb767a77,0x46a8536703975fA7729616cf0f901e49c930c23B,1112831,300000000000000000000,333849300000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x46a8536703975fA7729616cf0f901e49c930c23B,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x89a9aeff367a2aaa047a1daba8db1d6122829d53882c0bf9a6ead60a20f50af5,0x9F7610115501abD147d1d82Ce92cea2A716690ED,1112578,1302780600490000000000,1449445034931963220000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x9F7610115501abD147d1d82Ce92cea2A716690ED,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x6571b45b02ebeff952070488af564f6b24159bd9d804e237617dfeeb3824c36a,0x1e9C0bB00Ff504e2c4ed9368656E876616E25666,1112104,2071071539400000000000,2303246943252897600000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x1e9C0bB00Ff504e2c4ed9368656E876616E25666,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xaf0686bf249a35704f7b2871b7ad478bb953d12461e84df42f54c05f15485078,0xe2Bb94210B41Ce4c01B9B97f3Ac62E728E472f9C,1110836,150000635069430000000000,166626105457985343480000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xe2Bb94210B41Ce4c01B9B97f3Ac62E728E472f9C,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x2b6125a0aedb187be964289d9af3e1da1bf6f1e464dbfcad3756664540a6aa1d,0x42d4C197036BD9984cA652303e07dD29fA6bdB37,1107316,224560627090000000000,248659575346790440000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x42d4C197036BD9984cA652303e07dD29fA6bdB37,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x17be19f4fe11846b541a13d36f8d97ba61eb88fe2384ec5ac162b2fd31f9ecba,0x42d4C197036BD9984cA652303e07dD29fA6bdB37,1104346,673681881280000000000,743977890864042880000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x42d4C197036BD9984cA652303e07dD29fA6bdB37,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x2364cb56e98e9a38d3941f8e0e46a200c83565adcd7f5640d5705171fa12157b,0x96a3ba33255a96634E98D108cc111DDC87376d7a,1099644,24864765450340000000000,27342390138873678960000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x96a3ba33255a96634E98D108cc111DDC87376d7a,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x4c7a6a281bc110d4b4f828c2a56a7d9015e7d9065e0f36a8d754aa45e19e42c8,0x24ee78F038525eccAE186bC3bcF5d2BAdD850Bd9,1099479,5110131926540000000000,5618482740460272660000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x24ee78F038525eccAE186bC3bcF5d2BAdD850Bd9,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xd6516b6ecb390bcface132836c115649dc6183865ce20879d56eee3ead54d11f,0xd5643F1Ff4218C2B09239885D9bF4e99f4a65F79,1097896,1000000000000000000000,1097896000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xd5643F1Ff4218C2B09239885D9bF4e99f4a65F79,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xd9f40ae9a352294a3f581d9c9e2274bb8aca4d6b3958b60c11fe1ae96411c1d5,0xcfB464585241eab3Ecb392011648a8e829b951eD,1097890,39944384399550000000000,43854540188421949500000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xcfB464585241eab3Ecb392011648a8e829b951eD,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xa2b001b761d62b1372eefda2f3a09433c15ae4698b9cb90f38b08df5dad3f77b,0x267c3Ca6e21d037D9B311796bd7c5D7B9ddb1AF0,1097159,1002039558450000000000,1099396719909443550000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x267c3Ca6e21d037D9B311796bd7c5D7B9ddb1AF0,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xa068a59916f3c960c4c3832d67097ec691978e6270e25fb1cf5d143770b86ea8,0x40Fb94904257c84877e561eDae31672B196bF6d1,1094938,1092331173180000000000,1196034910099362840000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x40Fb94904257c84877e561eDae31672B196bF6d1,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0xf5f98b3998891747a6551a5218577390de88434f5ab33b9c954534bb2dda97a5,0xED60d8590019e5E145ea81455c01F3e817Fe54EB,1092369,10000000000000000000000,10923690000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xED60d8590019e5E145ea81455c01F3e817Fe54EB,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x17c9ab03aba8a4cb4a348fc17438a53d21fa973c87418cda8f65966960172476,0xa2B9a5f796ef1f68B2aEF0c984F961beD1085500,1090589,10007433436440000000000,10913996824013663160000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xa2B9a5f796ef1f68B2aEF0c984F961beD1085500,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xfee644b757a7d97ba41664b171005ba97f0c872dffbc39e7c23a06f9b4b2c759,0x91968E4bde01E1dD5d595AE4d5CAF306797b6d87,1090057,1503057849250000000000,1638418729979907250000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x91968E4bde01E1dD5d595AE4d5CAF306797b6d87,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x955a7889731828b1cae91bb62e66b269572a015b59d659bb60a161d3115994da,0xAB6E1938D982dBDE84a1F4aF0e268aC1C3113f99,1083285,5000000000000000000000,5416425000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xAB6E1938D982dBDE84a1F4aF0e268aC1C3113f99,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x003f5daa30cfdd6d5b6fa34449cf0d0e71b4988168bfac3859d99fdfac1c91d3,0x4e65175f05B4140a0747c29cce997CD4BB7190d4,1082253,25000000000000000000000,27056325000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x4e65175f05B4140a0747c29cce997CD4BB7190d4,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x92c5cb1a63ac0ba9bf715f2d8206211a64714b92084ddb7f755c6a16e8a3dd0d,0x6d61DAfFfCAD9d6b8DfEA8936D0408e7872952f3,1081062,845068767030000000000,913571731422985860000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x6d61DAfFfCAD9d6b8DfEA8936D0408e7872952f3,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x0f6fa0b08fd1c8fe390fd3b6e392033895110fa80048a02e67f1f652deddece4,0x76B687cF4E5a4e73Fa3950D6cC642bCC64e40B88,1080494,5000000000000000000000,5402470000000000000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x76B687cF4E5a4e73Fa3950D6cC642bCC64e40B88,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x98a089032521f76363d2e6ff7fa88ac9587880ed34c056a4d55a5fb304ee1246,0xe69010Fbd39e258d0c5fE015A6Fc16E4241709a0,1080235,40000000000000000000000,43209400000000000000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0xe69010Fbd39e258d0c5fE015A6Fc16E4241709a0,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x21021ce9d0e6d1ccb5b67b301ad257fe4c5b0430d1a16dcd97909067fedcf443,0x9B99828f8D8EA5D3008428991F70395BD8D361c9,1080046,2000000000000000000000,2160092000000000000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x9B99828f8D8EA5D3008428991F70395BD8D361c9,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x9fa1542046995505d2f27ae45a2d9e918f74618ff1be671e5a1896baa47090da,0xc91F9A086d6A8B1eBcD84F9b4E3796AB86CF3f4a,1074405,49731874861730000000000,53432175010817020650000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xc91F9A086d6A8B1eBcD84F9b4E3796AB86CF3f4a,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x6d7ae5f7effe17a023eedceff03d2895ad846c05247fb3f4fe4dc5fc7b8c2f2e,0x48812165fda89043126Bd3Dd4BdBc1C8316d4550,1074351,2000000000000000000000,2148702000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x48812165fda89043126Bd3Dd4BdBc1C8316d4550,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x3e411af8a46e690625821d95dcbd08dd93e323db654ab2349cfd96a8dc24fa2d,0x091d8de14dC0db1C7266aFC1726880dc532Fb90c,1073872,2004967821751510000000000,2153078804679937546720000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x091d8de14dC0db1C7266aFC1726880dc532Fb90c,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xafae84ec40ae4bc44d04e8b78272973a518f81cfa2ec2a5c86dcee58880df37d,0xFd72FAc7D08F9912E5D02091417304D5a0072E2b,1060328,25000000000000000000000,26508200000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xFd72FAc7D08F9912E5D02091417304D5a0072E2b,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x09f15968a5b8447296e57bed2caeba8facecf508c632eac4c4ebcae722988632,0x83B7b877Dd0f31bee22Dfe0A3e74b699208EDbc9,1059941,49290521263840000000000,52245044398915833440000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x83B7b877Dd0f31bee22Dfe0A3e74b699208EDbc9,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x97932a1383aa95006eee9a26489ed40c72956e28966ad6de934cb779a5544a7a,0xb542AF057339CAe254871140D5eE62d1A260BFff,1055608,795048301810000000000,839259347777050480000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xb542AF057339CAe254871140D5eE62d1A260BFff,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x4af856edec557992f9e267b232e12b439014ffb51acadc425cf8c8690630f129,0x13889F184902a81d25A092ccb9318da14481e379,1055489,9000000000000000000000,9499401000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x13889F184902a81d25A092ccb9318da14481e379,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x22eb6c5f173561ff4ae3a43630e68defc87401e443a55df01b43ceb8fa2cdeb6,0x267c3Ca6e21d037D9B311796bd7c5D7B9ddb1AF0,1054460,17335228138810000000000,18279304663249592600000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x267c3Ca6e21d037D9B311796bd7c5D7B9ddb1AF0,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x6e33fb0ef3282ba55f24651ba3670f665248ceda3710fab6d1219e2a514a4d27,0x1F2091d9D5D79D0B0d4752CD458c08920E80e814,1053639,1030000000000000000000000,1085248170000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x1F2091d9D5D79D0B0d4752CD458c08920E80e814,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x23fb608dbfa0704fd7b11601baf2cc62ce98244fa11d9b4817096a594ec3370c,0xCE31188cbD1d46bD33d9246f4A66068BAF709A40,1051138,55000000000000000000000,57812590000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xCE31188cbD1d46bD33d9246f4A66068BAF709A40,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x74812722b072dc65da8f00c553c2c1a872cc804b3d80523cbb3c94b2b44a2a7c,0x6Fb34dC6feBaDd5cFCEc48AfdFDC44449deBec48,1049517,18630009569700000000000,19552511753562834900000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x6Fb34dC6feBaDd5cFCEc48AfdFDC44449deBec48,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xf3309850e5cf6d1e5a544df85782596fba44b428fb169ceb1b064ada6df74c30,0xF5ecA360c5dE26A46D54b72E49800c87801c719b,1047174,10325641471930000000000,10812743282726825820000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xF5ecA360c5dE26A46D54b72E49800c87801c719b,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xb934c288316061b1f5a4c0b054f993ecf5d223f6228eca0716d89891b5eaa21d,0x8f4B3e60F6DEdE39f91774BB96aB0C4993DA349b,1043902,500000000000000000000,521951000000000000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x8f4B3e60F6DEdE39f91774BB96aB0C4993DA349b,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0xd8747e03c869cd8837549139f1cc67ebf9b86d0d6092f0b6280f32f87674ec03,0x8E949B62a177452f5B327B539eAA63802a3ab6A4,1042088,55000000000000000000000,57314840000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x8E949B62a177452f5B327B539eAA63802a3ab6A4,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x35ab559fcd301bf14f253d419d3cdcdd9247cf613a2d9fd314fe90a4bab61a72,0xF1c0dC910eCfb7260E97e79d9E89774DCa231456,1039942,42373710029980000000000,44066200755997461160000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xF1c0dC910eCfb7260E97e79d9E89774DCa231456,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xb36542848a5964fa58bf6fac3698225acb94af21213d8d42b17afe02d3360ab9,0xF1c0dC910eCfb7260E97e79d9E89774DCa231456,1038628,57061010000000000000000,59265162694280000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xF1c0dC910eCfb7260E97e79d9E89774DCa231456,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x21aa052f658e2ed20213d4c0c9a880d657016a5ad93e117a5944537a8a894865,0x8b308C0870dd6dA8aBa82119A924B9a621Ed27bB,1036836,61142446795520000000000,63394689965679774720000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x8b308C0870dd6dA8aBa82119A924B9a621Ed27bB,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x9a665f62c5925e472bc6fb593e2de78b01bc8f51993c7fd085ada129621bba48,0x8E949B62a177452f5B327B539eAA63802a3ab6A4,1035623,65319341609270000000000,67646212515417025210000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x8E949B62a177452f5B327B539eAA63802a3ab6A4,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xf9b8d9fa7e1692c9d8ff7a982fd1356772a08571296ec3397a63afd188f918ee,0x543657598f7b237ab7289c2CED5D5418551cD057,1033760,65202400000000000000000,67403633024000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x543657598f7b237ab7289c2CED5D5418551cD057,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x70371a2d12c7ec86a87316a1417321f2484ad8f07e1d64c1dc1005315b143aa7,0x89d0E842B3c76d376C9b6af2f3b2a9Abd2B22897,1029268,3815772586110000000000,3927452618160267480000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x89d0E842B3c76d376C9b6af2f3b2a9Abd2B22897,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0xd6a73ed019edd72f33d23996f0ca3393fbaaa4617f80391153483889ea3e4506,0xddf9a07836caeE5BB79c6CD97CA6FAE94b8e6d56,1028964,5000000000000000000000,5144820000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xddf9a07836caeE5BB79c6CD97CA6FAE94b8e6d56,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xf537c0bf6368476ffd161fa653c5c962090305bc323f40876bc51f07007e71e3,0x86F24667a9a8903a55449859F64e72B3985F6Ae5,1024252,100000000000000000000000,102425200000000000000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x86F24667a9a8903a55449859F64e72B3985F6Ae5,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x79a954b937f922d9ab62a5a8a03683421acd095a8c18b6f6e207ca2c04213b4b,0x86F24667a9a8903a55449859F64e72B3985F6Ae5,1023735,50000000000000000000000,51186750000000000000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x86F24667a9a8903a55449859F64e72B3985F6Ae5,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x8b934f9e12a0e8abe01dde39da108b075dd00d11b88e174eead5b43429c711d2,0x646806ae4e798Bc4411a904f57595bc661d66092,1020964,11744074640410000000000,11990277421171555240000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x646806ae4e798Bc4411a904f57595bc661d66092,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x98770aea7acb64dea787edf519d9b550170c75ddc6980d151a2c656b243434b6,0x89d0E842B3c76d376C9b6af2f3b2a9Abd2B22897,1020206,3551207180230000000000,3622962872513727380000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x89d0E842B3c76d376C9b6af2f3b2a9Abd2B22897,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x79ba65c34782ca67ff7fd21ff0a5ebb2c8ba70b43e14b7d687c28a3888aab9c4,0xf7845cc3D24a511e15a0368871465f0dC5Ae4fB1,1019498,60000000000000000000000,61169880000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xf7845cc3D24a511e15a0368871465f0dC5Ae4fB1,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x76350cfcd2396da0456def70dbbd4722a92a21c37f4d1d1d8e720603a6ebcd11,0x4205F336Dd3B5886e4874FB353FB3c2B9F17527D,1016563,4978258642940000000000,5060713540843015220000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x4205F336Dd3B5886e4874FB353FB3c2B9F17527D,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x834cdd7cb283c62404c480fb7d4f81e7068cf5e5c6ff781f7eb5c085bdc502f2,0x2197f9b3c9a2F3f168e490bdFE6aA80eAD1e41a7,1016012,6313120219970000000000,6414205900932159640000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x2197f9b3c9a2F3f168e490bdFE6aA80eAD1e41a7,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x17a632a4b3f8132f50181f20f82d76599e2d55e84466fcbacdba0ec3811b5f3c,0x24ee78F038525eccAE186bC3bcF5d2BAdD850Bd9,1015505,4965911014000000000000,5042907464272070000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x24ee78F038525eccAE186bC3bcF5d2BAdD850Bd9,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x5c57c2b54363dc87987958f63f8286d11ef44b60ccb5a4bb2e78ed14006a34e5,0x3Ee505bA316879d246a8fD2b3d7eE63b51B44FAB,1014095,100000000000000000000000,101409500000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x3Ee505bA316879d246a8fD2b3d7eE63b51B44FAB,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xdb3ac427cd0739b879378af13b2f72351a6c51ca6a036ec729ddfc951d0ca508,0x2d8Ffc88e492323d5D7bD90f04Cd8D79CfE0B308,1013639,2019825398530000000000,2047373797140550670000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x2d8Ffc88e492323d5D7bD90f04Cd8D79CfE0B308,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x959d51326baf886f2df7a7c4d798c804a69ac04a84764cc64f0aa69a2697ddfd,0x43242cB46516471Dd1e45bB749347aa6ab914330,1013379,2010000000000000000000,2036891790000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x43242cB46516471Dd1e45bB749347aa6ab914330,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xebf62bcb2cb9d80d28ae9d0e1abfda93575dd6022b7f990f906c10ac793f6d4f,0x46a8536703975fA7729616cf0f901e49c930c23B,1012696,495000000000000000000,501284520000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x46a8536703975fA7729616cf0f901e49c930c23B,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x15007354fa1839d677ef42ee4d5388b149961da5ae4278150e06fa3dafd6fe96,0x3Ee505bA316879d246a8fD2b3d7eE63b51B44FAB,1010504,388452547958860000000000,392532853522619865440000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x3Ee505bA316879d246a8fD2b3d7eE63b51B44FAB,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xa287e79d3ad08b570756dea0a5ed56949bbe34e7b3e631ff987981081085af43,0x85EbC7d2098428Dc4C4b3C71b28ff0e921fEce37,1007721,25000000000000000000,25193025000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x85EbC7d2098428Dc4C4b3C71b28ff0e921fEce37,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xfd1bbb12200f8bff63a2c8887f44034f9466ed71500e81349c817d4f60672b89,0x9b422e571eb2cb9837efDc4F9087194d65Fb070A,1005708,150000000000000000000000,150856200000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x9b422e571eb2cb9837efDc4F9087194d65Fb070A,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x70a8b1bc85496ab9927ee8d631e55b35d3d1172f4b8d3710c7ecc37acf07804b,0x4e65175f05B4140a0747c29cce997CD4BB7190d4,1001891,10000000000000000000000,10018910000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x4e65175f05B4140a0747c29cce997CD4BB7190d4,0x9be973b1496E28b3b745742391B0E5977184f1AC
